Codul SIRUTA;Denumire UAT;Populatia UAT;Nr. max. posturi cf. pct. 1 din anexa la O.U.G nr. 63/2010;Reducere cu 40% nr. max posturi;Reducere cu 45% nr. max posturi;Posturi pt. evidența populației;Posturi pt. poliţia locală;1 post poliție la 1200 locuitori;Posturi pt. implementare proiecte europene;Posturi pt. șoferi microbuze şcolare;Posturi pt. postimplementare proiecte europene;TOTAL ACTUAL;TOTAL CU REDUCERE 40%;TOTAL CU REDUCERE 45%;POSTURI OCUPATE;Diferență reducere 40% vs. posturi ocupate;Diferență reducere 45% vs. posturi ocupate
112370;Isverna;2031;18;11;10;0;0;0;5;0;0;23;16;15;11;5;4
112469;Izvoru Bârzii;2688;22;13;12;0;0;0;5;0;0;27;18;17;16;2;1
112548;Jiana;4831;30;18;17;3;0;0;5;0;0;38;26;25;23;3;2
112600;Livezile;1318;22;13;12;0;0;0;5;0;0;27;18;17;11;7;6
112664;Malovăţ;2536;22;13;12;0;0;0;3;0;0;25;16;15;16;0;-1
112744;Obârşia De Câmp;1521;17;10;9;0;0;0;8;0;0;25;18;17;17;1;0
112771;Oprişor;1736;19;11;10;0;0;0;0;0;0;19;11;10;15;-4;-5
112806;Pădina;1033;15;9;8;0;0;0;0;0;0;15;9;8;13;-4;-5
112879;Pătulele;3361;24;14;13;0;0;0;5;0;0;29;19;18;19;0;-1
112904;Dubova;949;11;7;6;0;0;0;0;0;0;11;7;6;11;-4;-5
112959;Podeni;695;10;6;6;0;0;0;8;0;0;18;14;14;9;5;5
112995;Ponoarele;2220;20;12;11;0;0;0;5;0;0;25;17;16;22;-5;-6
113153;Poroina Mare;835;12;7;7;0;0;0;3;0;0;15;10;10;10;0;0
113206;Pristol;1280;22;13;12;0;0;0;5;0;0;27;18;17;13;5;4
113233;Prunişor;1759;18;11;10;0;0;0;0;0;0;18;11;10;17;-6;-7
113395;Punghina;3093;22;13;12;0;0;0;3;0;0;25;16;15;18;-2;-3
113466;Rogova;1394;22;13;12;3;0;0;3;0;0;28;19;18;15;4;3
113493;Salcia;2492;22;13;12;0;0;0;5;0;0;27;18;17;20;-2;-3
113518;Stângăceaua;1156;16;10;9;0;0;0;5;0;0;21;15;14;12;3;2
113607;Sviniţa;826;12;7;7;0;0;0;5;0;0;17;12;12;11;1;1
113625;Şişeşti;2353;22;13;12;0;0;0;5;0;0;27;18;17;19;-1;-2
113698;Şovarna;1034;13;8;7;0;0;0;5;0;0;18;13;12;14;-1;-2
113732;Tâmna;3193;22;13;12;0;0;0;0;0;0;22;13;12;21;-8;-9
113849;Vânători;1796;17;10;9;0;0;0;0;0;0;17;10;9;17;-7;-8
113894;Vânjuleţ;1910;17;10;9;0;0;0;5;0;0;22;15;14;16;-1;-2
113929;Vlădaia;1512;17;10;9;0;0;0;3;0;0;20;13;12;12;1;0
113974;Voloiac;1537;17;10;9;0;0;0;5;0;0;22;15;14;17;-2;-3
114060;Braniştea;1688;17;10;9;0;0;0;5;0;0;22;15;14;14;1;0
114079;Vrata;1913;17;10;9;0;0;0;3;0;0;20;13;12;15;-2;-3
179132;Bucureşti;;4391;2635;2415;142;425;340;10;0;0;4968;3127;2907;3140;-13;-233
179141;Bucureşti Sectorul 1;265361;670;402;369;106;265;221;8;0;0;1049;737;704;596;141;108
179150;Bucureşti Sectorul 2;359968;900;540;495;71;355;300;10;0;0;1336;921;876;1230;-309;-354
179169;Bucureşti Sectorul 3;487399;950;570;523;96;480;406;10;0;0;1536;1082;1035;1250;-168;-215
179178;Bucureşti Sectorul 4;334839;841;505;463;66;332;279;10;0;0;1249;860;818;426;434;392
179187;Bucureşti Sectorul 5;300515;752;451;414;59;297;250;10;0;0;1118;771;733;573;198;160
179196;Bucureşti Sectorul 6;395496;950;570;523;79;393;330;10;0;40;1472;1029;981;1248;-219;-267
261;CJ Mureş;578574;628;377;345;40;119;95;0;0;0;787;512;481;647;-135;-166
114319;Târgu Mureş;140318;629;377;346;36;150;117;0;0;0;815;530;499;717;-187;-218
114355;Cristeşti;6205;39;23;21;0;6;5;0;1;0;46;30;28;31;-1;-3
114382;Sâncraiu De Mureş;10975;54;32;30;0;11;9;0;0;0;65;42;39;38;4;1
114417;Sângeorgiu De Mureş;11147;54;32;30;0;11;9;0;1;0;66;43;40;47;-4;-7
114453;Sântana De Mureş;6557;39;23;21;0;7;5;0;1;0;47;30;28;31;-1;-3
114514;Sighişoara;31784;314;188;173;9;34;26;0;0;0;357;224;208;128;96;80
114603;Albeşti;6355;39;23;21;0;6;5;0;0;0;45;29;27;25;4;2
114710;Luduş;16800;117;70;64;6;18;14;0;3;0;144;93;87;102;-9;-15
114809;Reghin;35844;314;188;173;12;38;30;0;2;0;366;232;217;233;-1;-16
114854;Sovata;9947;117;70;64;3;10;8;0;1;0;131;82;77;95;-13;-18
114925;Târnăveni;24296;314;188;173;8;26;20;0;2;0;350;219;203;215;4;-12
114970;Acăţari;4775;27;16;15;3;5;4;0;2;0;37;25;24;25;0;-1
115076;Adămuş;5246;39;23;21;0;6;4;0;0;0;45;28;26;25;3;1
115147;Aluniş;2996;27;16;15;0;3;2;0;1;0;31;20;18;12;8;6
115183;Apold;3294;27;16;15;0;3;3;0;0;0;30;19;18;19;0;-1
115236;Aţintiş;1433;20;12;11;0;3;1;0;1;0;24;14;13;18;-4;-5
115307;Bahnea;3657;27;16;15;0;4;3;0;0;0;31;19;18;12;7;6
115389;Band;6674;39;23;21;3;7;6;0;3;0;52;35;33;28;7;5
115520;Batoş;4231;27;16;15;0;4;4;0;1;0;32;21;19;18;3;1
115575;Băgaciu;2601;20;12;11;0;3;2;0;1;0;24;15;14;18;-3;-4
115600;Băla;560;14;8;8;0;3;0;0;0;0;17;9;8;10;-1;-2
115637;Bălăuşeri;4876;39;23;21;0;5;4;0;0;0;44;27;26;29;-2;-3
115708;Beica De Jos;2183;20;12;11;0;3;2;0;2;0;25;16;15;21;-5;-6
115771;Bichiş;742;14;8;8;0;3;1;0;1;0;18;10;9;11;-1;-2
115824;Bogata;1777;20;12;11;0;3;1;0;0;0;23;13;12;10;3;2
115851;Breaza;2440;20;12;11;0;3;2;0;1;0;24;15;14;17;-2;-3
115897;Brâncoveneşti;3771;27;16;15;0;4;3;0;2;0;33;21;20;14;7;6
115959;Ceuaşu De Câmpie;6225;39;23;21;0;6;5;0;1;0;46;30;28;18;12;10
116046;Cheţani;2461;20;12;11;0;3;2;0;0;0;23;14;13;16;-2;-3
116126;Chiheru De Jos;1512;20;12;11;0;3;1;0;0;0;23;13;12;18;-5;-6
116171;Coroisânmărtin;1512;20;12;11;0;3;1;0;1;0;24;14;13;10;4;3
116224;Cozma;484;14;8;8;0;3;0;0;0;0;17;9;8;10;-1;-2
116288;Crăciuneşti;4400;27;16;15;0;4;4;0;1;0;32;21;20;20;1;0
116340;Crăieşti;795;14;8;8;0;3;1;0;1;0;18;10;9;14;-4;-5
116395;Cucerdea;1260;14;8;8;0;3;1;0;0;0;17;9;9;10;-1;-1
116439;Cuci;1791;20;12;11;0;3;1;0;1;0;24;14;13;12;2;1
116493;Daneş;5910;39;23;21;0;6;5;0;0;0;45;28;26;24;4;2
116545;Deda;4171;27;16;15;3;4;3;0;0;0;34;23;21;31;-8;-10
116590;Eremitu;4024;27;16;15;0;4;3;0;1;0;32;21;19;21;0;-2
116652;Ernei;6307;39;23;21;0;6;5;0;0;0;45;29;27;33;-4;-6
116723;Fărăgău;1711;20;12;11;0;3;1;0;1;0;24;14;13;9;5;4
116796;Fântânele;4852;27;16;15;0;5;4;0;1;0;33;21;20;24;-3;-4
116867;Găleşti;2398;20;12;11;0;3;2;0;0;0;23;14;13;16;-2;-3
116938;Găneşti;3495;27;16;15;0;4;3;0;1;0;32;20;19;22;-2;-3
116983;Gheorghe Doja;3019;27;16;15;0;3;3;0;1;0;31;20;18;19;1;-1
117042;Ghindari;3340;27;16;15;0;3;3;0;1;0;31;20;19;20;0;-1
117113;Glodeni;3679;27;16;15;0;4;3;0;2;0;33;21;20;24;-3;-4
117177;Gorneşti;5512;39;23;21;0;6;5;0;0;0;45;28;26;32;-4;-6
117275;Grebenişu De Câmpie;1753;20;12;11;0;3;1;0;0;0;23;13;12;11;2;1
117319;Gurghiu;5958;39;23;21;0;6;5;0;3;0;48;31;29;28;3;1
117426;Hodac;5012;39;23;21;3;5;4;0;1;0;48;32;30;28;4;2
117505;Hodoşa;1202;14;8;8;0;3;1;0;0;0;17;9;9;10;-1;-1
117550;Ibăneşti;4199;27;16;15;3;4;3;0;1;0;35;24;22;22;2;0
117667;Iclănzel;1963;20;12;11;0;3;2;0;1;0;24;15;14;14;1;0
117783;Ideciu De Jos;2212;20;12;11;0;3;2;0;0;0;23;14;13;17;-3;-4
117827;Iernut;9490;67;40;37;3;10;8;0;3;0;83;54;51;66;-12;-15
117925;Livezeni;4537;27;16;15;0;4;4;0;1;0;32;21;20;16;5;4
117998;Lunca;2230;20;12;11;0;3;2;0;1;0;24;15;14;15;0;-1
118058;Lunca Bradului;1875;20;12;11;0;3;2;0;1;0;24;15;14;16;-1;-2
118094;Măgherani;1345;14;8;8;0;3;1;0;0;0;17;10;9;11;-1;-2
118209;Mica;4806;27;16;15;0;5;4;0;0;0;32;20;19;19;1;0
118281;Miercurea Nirajului;6019;67;40;37;3;6;5;0;2;0;78;50;47;37;13;10
118370;Miheşu De Câmpie;2334;20;12;11;0;3;2;0;1;0;24;15;14;14;1;0
118469;Nadeş;3063;27;16;15;3;3;3;0;1;0;34;23;21;18;5;3
118511;Neaua;1313;14;8;8;0;3;1;0;0;0;17;9;9;12;-3;-3
118575;Ogra;2651;20;12;11;0;3;2;0;2;0;25;16;15;17;-1;-2
118637;Papiu Ilarian;812;14;8;8;0;3;1;0;1;0;18;10;9;12;-2;-3
118691;Pănet;6006;39;23;21;0;6;5;0;2;0;47;30;28;28;2;0
118753;Păsăreni;1750;20;12;11;0;3;1;0;0;0;23;13;12;12;1;0
118799;Petelea;3167;27;16;15;0;3;3;0;0;0;30;19;17;21;-2;-4
118824;Pogăceaua;1946;20;12;11;0;3;2;0;1;0;24;15;14;12;3;2
118931;Răstoliţa;1712;20;12;11;0;3;1;0;1;0;24;14;13;16;-2;-3
118995;Râciu;3505;27;16;15;3;4;3;0;1;0;35;23;22;20;3;2
119153;Ruşii-Munţi;2060;20;12;11;0;3;2;0;1;0;24;15;14;18;-3;-4
119206;Saschiz;2207;20;12;11;0;3;2;0;1;0;24;15;14;16;-1;-2
119242;Sărmaşu;6526;67;40;37;3;7;5;0;1;0;78;50;46;46;4;0
119331;Sângeorgiu De Pădure;5277;67;40;37;3;5;4;0;1;0;76;49;45;52;-3;-7
119386;Sânger;2281;20;12;11;0;3;2;0;0;0;23;14;13;13;1;0
119466;Sânpaul;4515;27;16;15;0;5;4;0;2;0;34;22;21;30;-8;-9
119527;Sânpetru De Câmpie;2650;20;12;11;0;3;2;0;2;0;25;16;15;22;-6;-7
119590;Solovăstru;3079;27;16;15;0;3;3;0;0;0;30;19;17;16;3;1
119625;Stânceni;1310;14;8;8;0;3;1;0;1;0;18;10;10;12;-2;-2
119661;Suplac;2240;20;12;11;0;3;2;0;0;0;23;14;13;14;0;-1
119723;Suseni;2381;20;12;11;0;3;2;0;1;0;24;15;14;14;1;0
119750;Şăulia;1989;20;12;11;0;3;2;0;1;0;24;15;14;16;-1;-2
119803;Şincai;1562;20;12;11;0;3;1;0;0;0;23;13;12;12;1;0
119858;Tăureni;915;14;8;8;0;3;1;0;1;0;18;10;9;14;-4;-5
119894;Ungheni;7951;67;40;37;3;8;7;0;2;0;80;52;48;63;-11;-15
119974;Valea Largă;2812;27;16;15;0;3;2;0;2;0;32;21;19;27;-6;-8
120076;Vărgata;2034;20;12;11;0;3;2;0;1;0;24;15;14;19;-4;-5
120138;Vătava;1784;20;12;11;0;3;1;0;1;0;24;14;13;16;-2;-3
120174;Veţca;741;14;8;8;0;3;1;0;0;0;17;9;8;10;-1;-2
120218;Viişoara;2044;20;12;11;0;3;2;0;0;0;23;14;13;11;3;2
120254;Vânători;4406;27;16;15;0;4;4;0;0;0;31;20;19;20;0;-1
120316;Voivodeni;1723;20;12;11;0;3;1;0;1;0;24;14;13;13;1;0
120343;Zagăr;1325;14;8;8;0;3;1;0;1;0;18;11;10;14;-3;-4
120370;Zau De Câmpie;3062;27;16;15;0;3;3;0;1;0;31;20;18;14;6;4
120478;Chibed;1738;20;12;11;0;3;1;0;0;0;23;13;12;14;-1;-2
120487;Corunca;4290;27;16;15;0;4;4;0;0;0;31;20;18;24;-4;-6
120496;Sărăţeni;1627;20;12;11;0;3;1;0;0;0;23;13;12;16;-3;-4
120502;Mădăraş;1585;20;12;11;0;3;1;0;0;0;23;13;12;7;6;5
120511;Bereni;1258;14;8;8;0;3;1;0;1;0;18;10;10;12;-2;-2
270;CJ Neamţ;547845;473;284;260;37;0;0;10;0;20;540;351;327;512;-161;-185
120726;Piatra-Neamţ;106814;540;324;297;25;107;89;10;1;0;683;449;422;370;79;52
120771;Dumbrava Roşie;8882;39;23;21;0;0;0;5;1;0;45;29;27;28;1;-1
120824;Săvineşti;7056;36;22;20;0;0;0;3;1;0;40;26;24;32;-6;-8
120860;Roman;65161;426;256;234;24;65;54;10;0;36;561;380;359;466;-86;-107
120888;Cordun;8284;39;23;21;0;8;7;8;1;0;56;39;37;36;3;1
120922;Horia;7139;38;23;21;0;0;0;3;0;0;41;26;24;28;-2;-4
120968;Bicaz;7709;65;39;36;4;8;6;8;2;2;89;61;58;54;7;4
121055;Târgu Neamţ;23198;118;71;65;17;23;19;10;3;2;173;122;116;129;-7;-13
121108;Agapia;4106;27;16;15;0;0;0;8;2;42;79;68;67;54;14;13
121153;Bahna;3171;22;13;12;0;0;0;5;2;0;29;20;19;22;-2;-3
121242;Bălţăteşti;3909;25;15;14;0;4;3;3;1;0;33;22;21;20;2;1
121297;Bicaz-Chei;4409;27;16;15;0;0;0;3;3;0;33;22;21;25;-3;-4
121340;Bicazu Ardelean;3501;24;14;13;0;4;3;3;2;2;35;24;23;23;1;0
121386;Bira;1875;15;9;8;0;0;0;3;1;0;19;13;12;15;-2;-3
121466;Bârgăuani;3210;23;14;13;0;0;0;0;3;0;26;17;16;20;-3;-4
121607;Bodeşti;4448;27;16;15;0;0;0;5;2;0;34;23;22;20;3;2
121652;Borca;6320;33;20;18;0;0;0;3;1;0;37;24;22;26;-2;-4
121732;Borleşti;9108;39;23;21;0;0;0;5;2;2;48;32;30;36;-4;-6
121796;Boteşti;4956;27;16;15;0;0;0;8;1;0;36;25;24;20;5;4
121876;Bozieni;2770;20;12;11;0;0;0;8;1;8;37;29;28;18;11;10
121938;Brusturi;3760;23;14;13;0;0;0;5;2;0;30;21;20;19;2;1
122025;Ceahlău;2313;19;11;10;0;0;0;5;2;0;26;18;17;15;3;2
122061;Cândeşti;3963;25;15;14;0;0;0;5;1;0;31;21;20;19;2;1
122132;Costişa;3346;22;13;12;0;0;0;5;2;0;29;20;19;15;5;4
122187;Crăcăoani;4170;27;16;15;0;0;0;5;2;0;34;23;22;29;-6;-7
122249;Dămuc;2888;20;12;11;0;0;0;5;2;0;27;19;18;16;3;2
122285;Dobreni;1807;15;9;8;0;0;0;3;1;0;19;13;12;11;2;1
122347;Doljeşti;7412;39;23;21;0;0;0;5;0;0;44;28;26;22;6;4
122392;Dragomireşti;2053;18;11;10;0;0;0;3;1;4;26;19;18;14;5;4
122463;Dulceşti;2440;20;12;11;0;0;0;5;2;0;27;19;18;19;0;-1
122551;Farcaşa;2985;20;12;11;0;0;0;3;1;0;24;16;15;18;-2;-3
122613;Făurei;2002;17;10;9;0;0;0;3;1;0;21;14;13;16;-2;-3
122668;Gherăeşti;6553;34;20;19;0;0;0;3;1;2;40;26;25;27;-1;-2
122702;Girov;5002;27;16;15;0;0;0;5;2;0;34;23;22;24;-1;-2
122828;Gârcina;4822;27;16;15;0;5;4;5;2;0;39;27;26;23;4;3
122864;Grinţieş;2252;19;11;10;0;0;0;5;2;0;26;18;17;15;3;2
122908;Grumăzeşti;5001;28;17;15;0;5;4;5;1;0;39;27;26;28;-1;-2
122953;Hangu;3502;23;14;13;0;0;0;3;3;0;29;20;19;25;-5;-6
123013;Icuşeşti;4774;27;16;15;0;0;0;5;1;0;33;22;21;24;-2;-3
123102;Ion Creangă;5593;30;18;17;0;6;5;8;3;0;47;34;32;28;6;4
123175;Mărgineni;3471;23;14;13;0;0;0;5;1;0;29;20;19;22;-2;-3
123228;Moldoveni;1907;18;11;10;0;0;0;5;1;0;24;17;16;21;-4;-5
123255;Oniceni;3730;23;14;13;3;4;3;5;2;0;37;27;26;23;4;3
123371;Păstrăveni;3882;24;14;13;0;4;3;5;1;0;34;24;22;26;-2;-4
123424;Petricani;6124;31;19;17;0;6;5;5;2;0;44;31;29;26;5;3
123479;Piatra Şoimului;8189;39;23;21;0;8;7;0;2;0;49;32;30;27;5;3
123521;Pipirig;8888;39;23;21;0;9;7;8;3;1;60;43;41;41;2;0
123601;Pângăraţi;5292;28;17;15;0;0;0;3;2;0;33;22;20;29;-7;-9
123674;Podoleni;5327;29;17;16;0;0;0;3;2;0;34;22;21;23;-1;-2
123709;Poienari;1507;15;9;8;0;0;0;0;0;0;15;9;8;13;-4;-5
123790;Poiana Teiului;4653;27;16;15;0;0;0;0;3;0;30;19;18;24;-5;-6
123914;Răuceşti;8257;39;23;21;0;0;0;8;2;0;49;33;31;34;-1;-3
123969;Războieni;1989;18;11;10;0;0;0;0;1;1;20;13;12;18;-5;-6
124028;Rediu;5180;27;16;15;0;0;0;5;2;0;34;23;22;22;1;0
124073;Români;3967;27;16;15;3;0;0;5;2;0;37;26;25;21;5;4
124117;Roznov;10134;70;42;39;9;10;8;8;1;0;98;68;65;58;10;7
124153;Sagna;5119;27;16;15;0;0;0;3;0;0;30;19;18;27;-8;-9
124206;Săbăoani;11720;50;30;28;4;12;10;8;1;0;75;53;50;41;12;9
124233;Secuieni;3030;21;13;12;0;0;0;5;2;7;35;27;26;34;-7;-8
124331;Stăniţa;1953;17;10;9;0;0;0;0;2;0;19;12;11;18;-6;-7
124411;Ştefan Cel Mare;2859;20;12;11;0;0;0;5;2;2;29;21;20;25;-4;-5
124493;Tarcău;3272;22;13;12;0;0;0;8;1;3;34;25;24;41;-16;-17
124563;Taşca;2476;20;12;11;0;0;0;8;1;0;29;21;20;20;1;0
124616;Tazlău;2552;20;12;11;0;0;0;5;1;0;26;18;17;19;-1;-2
124634;Tămăşeni;9798;39;23;21;0;0;0;5;0;0;44;28;26;22;6;4
124661;Timişeşti;3940;24;14;13;0;4;3;8;2;0;38;28;26;29;-1;-3
124723;Trifeşti;4888;27;16;15;0;5;4;8;1;0;41;29;28;26;3;2
124750;Tupilaţi;2079;17;10;9;0;0;0;10;1;1;29;22;21;16;6;5
124803;Ţibucani;3756;26;16;14;0;4;3;3;1;0;34;23;21;20;3;1
124849;Urecheni;3915;24;14;13;0;4;3;3;2;0;33;23;21;24;-1;-3
124885;Valea Ursului;4103;26;16;14;0;4;3;3;3;0;36;25;24;26;-1;-2
124938;Alexandru Cel Bun;6104;31;19;17;0;0;0;3;3;0;37;25;23;31;-6;-8
125016;Vânători-Neamţ;8359;39;23;21;0;8;7;5;2;10;64;47;45;46;1;-1
125061;Zăneşti;5746;32;19;18;0;6;5;5;0;1;44;30;28;27;3;1
125098;Dochia;2469;20;12;11;0;0;0;0;0;0;20;12;11;15;-3;-4
125105;Ruginoasa;1708;16;10;9;0;0;0;5;1;1;23;17;16;14;3;2
125114;Ghindăoani;1802;16;10;9;0;0;0;5;0;0;21;15;14;13;2;1
125123;Văleni;1466;15;9;8;0;0;0;0;2;0;17;11;10;13;-2;-3
125132;Drăgăneşti;1483;15;9;8;0;0;0;5;1;0;21;15;14;16;-1;-2
125141;Pânceşti;1410;15;9;8;0;0;0;5;0;0;20;14;13;14;0;-1
125150;Gâdinţi;2422;20;12;11;0;0;0;3;0;0;23;15;14;20;-5;-6
125169;Negreşti;1705;15;9;8;0;0;0;0;1;0;16;10;9;15;-5;-6
125178;Boghicea;2550;20;12;11;0;0;0;5;1;0;26;18;17;19;-1;-2
289;CJ Olt;410559;410;246;226;27;82;66;10;0;0;529;349;328;131;218;197
125347;Slatina;78797;499;299;274;18;79;66;10;0;0;606;393;368;296;97;72
125374;Slătioara;2537;20;12;11;0;0;0;3;1;0;24;16;15;21;-5;-6
125418;Balş;19478;118;71;65;7;0;0;10;2;0;137;90;84;115;-25;-31
125472;Caracal;31892;207;124;114;11;0;0;10;0;5;233;150;140;164;-14;-24
125490;Drăghiceni;1793;15;9;8;0;0;0;0;0;0;15;9;8;12;-3;-4
125542;Corabia;16142;117;70;64;10;0;0;10;1;10;148;101;95;103;-2;-8
125588;Gârcov;2073;20;12;11;0;0;0;8;0;0;28;20;19;15;5;4
125622;Drăgăneşti-Olt;11211;86;52;47;5;0;0;10;1;0;102;68;63;71;-3;-8
125659;Băbiciu;1946;17;10;9;0;0;0;2;0;0;19;12;11;14;-2;-3
125677;Baldovineşti;968;12;7;7;0;0;0;3;1;0;16;11;11;15;-4;-4
125757;Bărăşti;1126;15;9;8;0;0;0;0;0;0;15;9;8;15;-6;-7
125846;Bârza;2507;20;12;11;0;0;0;0;0;0;20;12;11;18;-6;-7
125873;Bobiceşti;2972;20;12;11;0;0;0;5;2;0;27;19;18;16;3;2
125962;Brastavăţu;3906;27;16;15;0;0;0;8;1;0;36;25;24;26;-1;-2
125999;Brebeni;2539;20;12;11;0;0;0;8;0;0;28;20;19;18;2;1
126022;Brâncoveni;2374;20;12;11;0;0;0;3;1;0;24;16;15;18;-2;-3
126077;Bucinişu;1782;16;10;9;0;0;0;0;1;0;17;11;10;14;-3;-4
126102;Cezieni;1497;15;9;8;0;0;0;3;1;0;19;13;12;16;-3;-4
126148;Cilieni;2898;20;12;11;0;0;0;8;0;0;28;20;19;17;3;2
126166;Cârlogani;2047;20;12;11;0;0;0;5;1;0;26;18;17;20;-2;-3
126228;Coloneşti;1405;16;10;9;0;0;0;5;1;0;22;16;15;18;-2;-3
126326;Corbu;2126;19;11;10;0;0;0;3;1;0;23;15;14;18;-3;-4
126380;Coteana;1945;20;12;11;0;0;0;5;1;0;26;18;17;18;0;-1
126406;Crâmpoia;3309;22;13;12;0;0;0;5;1;12;40;31;30;19;12;11
126433;Curtişoara;4234;27;16;15;0;0;0;8;1;0;36;25;24;18;7;6
126503;Cungrea;1678;18;11;10;0;0;0;3;1;0;22;15;14;17;-2;-3
126585;Dăneasa;3252;22;13;12;0;0;0;8;0;0;30;21;20;20;1;0
126647;Deveselu;3003;20;12;11;0;0;0;5;1;0;26;18;17;21;-3;-4
126674;Dobreţu;1104;14;8;8;0;0;0;0;0;0;14;8;8;14;-6;-6
126718;Dobrosloveni;3602;23;14;13;0;4;3;8;3;0;38;28;27;26;2;1
126772;Dobroteasa;1425;15;9;8;1;0;0;0;1;0;17;11;10;14;-3;-4
126825;Dobrun;1386;14;8;8;0;0;0;5;1;2;22;16;16;10;6;6
126905;Făgeţelu;735;14;8;8;0;0;0;5;1;0;20;14;14;11;3;3
126978;Fălcoiu;3576;24;14;13;0;0;0;3;1;0;28;18;17;21;-3;-4
127019;Fărcaşele;4486;27;16;15;0;0;0;5;1;0;33;22;21;19;3;2
127064;Găneasa;3408;25;15;14;0;0;0;8;1;0;34;24;23;21;3;2
127126;Giuvărăşti;1995;18;11;10;0;0;0;10;1;3;32;25;24;17;8;7
127144;Gostavăţu;2563;20;12;11;1;0;0;3;0;0;24;16;15;19;-3;-4
127171;Grădinari;2443;20;12;11;0;0;0;5;1;0;26;18;17;17;1;0
127224;Grojdibodu;2376;20;12;11;0;0;0;5;1;4;30;22;21;20;2;1
127251;Ianca;3251;23;14;13;0;0;0;3;0;0;26;17;16;20;-3;-4
127288;Iancu Jianu;4102;27;16;15;0;0;0;3;1;0;31;20;19;19;1;0
127322;Icoana;1582;15;9;8;0;0;0;0;0;0;15;9;8;13;-4;-5
127368;Izbiceni;4202;27;16;15;0;0;0;5;1;0;33;22;21;26;-4;-5
127386;Izvoarele;3276;22;13;12;0;0;0;8;1;0;31;22;21;17;5;4
127411;Leleasca;1149;14;8;8;0;0;0;3;1;0;18;12;12;11;1;1
127493;Mărunţei;3639;26;16;14;0;0;0;8;2;0;36;26;24;22;4;2
127536;Mihăeşti;1228;15;9;8;0;0;0;0;0;0;15;9;8;9;0;-1
127563;Milcov;1517;15;9;8;0;0;0;5;0;0;20;14;13;12;2;1
127625;Morunglav;2116;20;12;11;0;0;0;5;0;0;25;17;16;17;0;-1
127689;Movileni;3063;21;13;12;0;0;0;2;1;0;24;16;15;21;-5;-6
127714;Nicolae Titulescu;1093;13;8;7;0;0;0;5;1;0;19;14;13;9;5;4
127750;Obârşia;2284;20;12;11;0;0;0;8;1;0;29;21;20;19;2;1
127812;Oboga;1582;15;9;8;0;0;0;0;1;0;16;10;9;14;-4;-5
127858;Oporelu;920;14;8;8;0;0;0;3;1;0;18;12;12;13;-1;-1
127901;Optaşi-Măgura;1036;13;8;7;0;0;0;3;1;0;17;12;11;14;-2;-3
127938;Orlea;1948;20;12;11;0;0;0;5;1;2;28;20;19;15;5;4
127983;Osica De Sus;4408;27;16;15;0;0;0;0;2;0;29;18;17;18;0;-1
128052;Perieţi;1863;15;9;8;0;0;0;5;1;0;21;15;14;16;-1;-2
128105;Piatra-Olt;6220;48;29;26;4;0;0;8;0;0;60;41;38;44;-3;-6
128178;Pârşcoveni;2782;20;12;11;0;0;0;5;0;0;25;17;16;19;-2;-3
128221;Pleşoiu;2693;20;12;11;0;0;0;5;1;0;26;18;17;10;8;7
128301;Poboru;1715;17;10;9;0;0;0;0;1;0;18;11;10;16;-5;-6
128374;Potcoava;5506;48;29;26;0;0;0;10;1;0;59;40;37;38;2;-1
128436;Priseaca;1434;15;9;8;0;0;0;0;1;0;16;10;9;11;-1;-2
128472;Radomireşti;2569;20;12;11;0;0;0;3;0;0;23;15;14;16;-1;-2
128524;Redea;2453;20;12;11;0;0;0;10;1;0;31;23;22;15;8;7
128560;Rotunda;2502;20;12;11;0;0;0;5;1;0;26;18;17;16;2;1
128588;Rusăneşti;3848;27;16;15;0;0;0;5;1;0;33;22;21;17;5;4
128613;Scărişoara;2931;20;12;11;0;0;0;2;1;0;23;15;14;16;-1;-2
128659;Schitu;2433;20;12;11;0;0;0;5;1;0;26;18;17;14;4;3
128711;Scorniceşti;11285;88;53;48;4;0;0;5;1;0;98;63;58;59;4;-1
128864;Seaca;1520;15;9;8;0;0;0;5;1;0;21;15;14;11;4;3
128882;Sâmbureşti;914;14;8;8;0;0;0;5;1;0;20;14;14;11;3;3
128962;Spineni;1345;15;9;8;0;0;0;3;1;0;19;13;12;16;-3;-4
129040;Sprâncenata;2130;19;11;10;0;0;0;0;0;0;19;11;10;14;-3;-4
129095;Stoeneşti;2123;18;11;10;0;0;0;0;0;0;18;11;10;12;-1;-2
129111;Stoicăneşti;2266;20;12;11;0;0;0;5;1;0;26;18;17;13;5;4
129139;Strejeşti;2832;20;12;11;0;0;0;8;0;0;28;20;19;18;2;1
129184;Studina;2488;20;12;11;0;0;0;5;1;0;26;18;17;17;1;0
129246;Şerbăneşti;2591;20;12;11;0;0;0;3;1;0;24;16;15;18;-2;-3
129282;Ştefan Cel Mare;1486;15;9;8;0;0;0;3;1;0;19;13;12;15;-2;-3
129317;Tătuleşti;757;14;8;8;0;0;0;10;0;0;24;18;18;11;7;7
129380;Teslui;2254;20;12;11;0;0;0;5;1;0;26;18;17;18;0;-1
129460;Tia Mare;3836;27;16;15;0;0;0;3;2;0;32;21;20;25;-4;-5
129503;Topana;571;13;8;7;0;0;0;0;1;0;14;9;8;11;-2;-3
